processo,data_hora,duracao_segundos
svchost.exe,2025-10-26 19:47:15,1716091.24
svchost.exe,2025-10-26 19:47:15,1716091.24
svchost.exe,2025-10-26 19:47:15,1716091.24
igfxCUIServiceN.exe,2025-10-26 19:47:15,1716091.23
svchost.exe,2025-10-26 19:47:15,1716091.23
svchost.exe,2025-10-26 19:47:15,1716091.22
NisSrv.exe,2025-10-26 19:47:15,384388.1
chrome.exe,2025-10-26 19:47:15,284274.38
bcmUshUpgradeService.exe,2025-10-26 19:47:15,1716091.19
svchost.exe,2025-10-26 19:47:15,1716091.17
svchost.exe,2025-10-26 19:47:15,1716091.17
svchost.exe,2025-10-26 19:47:15,1716091.15
svchost.exe,2025-10-26 19:47:15,1716091.16
svchost.exe,2025-10-26 19:47:15,1716091.16
vmcompute.exe,2025-10-26 19:47:15,1715730.17
WUDFHost.exe,2025-10-26 19:47:15,1716090.59
svchost.exe,2025-10-26 19:47:15,1716091.09
MemCompression,2025-10-26 19:47:15,1716091.07
svchost.exe,2025-10-26 19:47:15,1716091.07
svchost.exe,2025-10-26 19:47:15,1716091.05
svchost.exe,2025-10-26 19:47:15,1716091.05
WidgetService.exe,2025-10-26 19:47:15,1716000.85
svchost.exe,2025-10-26 19:47:15,563025.52
svchost.exe,2025-10-26 19:47:15,1716090.89
svchost.exe,2025-10-26 19:47:15,1716090.71
svchost.exe,2025-10-26 19:47:15,1715989.86
svchost.exe,2025-10-26 19:47:15,1716090.58
WTabletServiceISD.exe,2025-10-26 19:47:15,1716090.57
svchost.exe,2025-10-26 19:47:15,1716090.53
svchost.exe,2025-10-26 19:47:15,1716090.52
bash.exe,2025-10-26 19:47:15,8181.64
svchost.exe,2025-10-26 19:47:15,1716090.51
spoolsv.exe,2025-10-26 19:47:15,1716090.49
conhost.exe,2025-10-26 19:47:15,33170.23
bcmHostControlService.exe,2025-10-26 19:47:15,1716090.48
bcmHostStorageService.exe,2025-10-26 19:47:15,1716090.49
svchost.exe,2025-10-26 19:47:15,1716090.29
svchost.exe,2025-10-26 19:47:15,1716090.48
svchost.exe,2025-10-26 19:47:15,1716090.48
msedgewebview2.exe,2025-10-26 19:47:15,1716055.34
jhi_service.exe,2025-10-26 19:47:15,1716090.31
svchost.exe,2025-10-26 19:47:15,1716090.47
wlanext.exe,2025-10-26 19:47:15,1716090.45
conhost.exe,2025-10-26 19:47:15,1716090.45
Code.exe,2025-10-26 19:47:15,268168.73
IntelAudioService.exe,2025-10-26 19:47:15,1716090.32
wsl.exe,2025-10-26 19:47:15,1715726.85
com.docker.backend.exe,2025-10-26 19:47:15,1716058.49
WmiPrvSE.exe,2025-10-26 19:47:15,1716090.38
svchost.exe,2025-10-26 19:47:15,1716090.38
svchost.exe,2025-10-26 19:47:15,1716090.38
svchost.exe,2025-10-26 19:47:15,1716090.39
msedgewebview2.exe,2025-10-26 19:47:15,1716000.24
OneApp.IGCC.WinService.exe,2025-10-26 19:47:15,1716090.38
esif_uf.exe,2025-10-26 19:47:15,1716090.38
powershell.exe,2025-10-26 19:47:15,1566.26
mysqld.exe,2025-10-26 19:47:15,1716090.35
svchost.exe,2025-10-26 19:47:15,1716090.35
wslrelay.exe,2025-10-26 19:47:15,1715727.57
msedgewebview2.exe,2025-10-26 19:47:15,1716000.21
RtkAudUService64.exe,2025-10-26 19:47:15,1716090.33
TbtP2pShortcutService.exe,2025-10-26 19:47:15,1716090.34
svchost.exe,2025-10-26 19:47:15,1716090.33
svchost.exe,2025-10-26 19:47:15,1716090.34
WavesAudioService.exe,2025-10-26 19:47:15,1716090.34
WavesSysSvc64.exe,2025-10-26 19:47:15,1716090.34
WMIRegistrationService.exe,2025-10-26 19:47:15,1716090.31
svchost.exe,2025-10-26 19:47:15,1716090.31
unsecapp.exe,2025-10-26 19:47:15,1716081.59
mysqld.exe,2025-10-26 19:47:15,1716090.17
conhost.exe,2025-10-26 19:47:15,1716090.16
AggregatorHost.exe,2025-10-26 19:47:15,1716089.17
WhatsApp.exe,2025-10-26 19:47:15,284851.43
svchost.exe,2025-10-26 19:47:15,1716072.06
dllhost.exe,2025-10-26 19:47:15,1713459.57
Code.exe,2025-10-26 19:47:15,268140.91
chrome.exe,2025-10-26 19:47:15,191842.14
chrome.exe,2025-10-26 19:47:15,191894.82
svchost.exe,2025-10-26 19:47:15,1716088.74
msedgewebview2.exe,2025-10-26 19:47:15,1716000.14
svchost.exe,2025-10-26 19:47:15,1716080.23
conhost.exe,2025-10-26 19:47:15,1715726.37
explorer.exe,2025-10-26 19:47:15,7944.09
svchost.exe,2025-10-26 19:47:15,947016.83
RtkAudUService64.exe,2025-10-26 19:47:15,1716086.81
WavesSvc64.exe,2025-10-26 19:47:15,1716063.79
conhost.exe,2025-10-26 19:47:15,1715726.37
svchost.exe,2025-10-26 19:47:16,1716082.66
svchost.exe,2025-10-26 19:47:16,1716082.7
wslhost.exe,2025-10-26 19:47:16,1715726.43
svchost.exe,2025-10-26 19:47:16,1506200.44
wsl.exe,2025-10-26 19:47:16,1715727.0
jetbrains-toolbox.exe,2025-10-26 19:47:16,948238.93
svchost.exe,2025-10-26 19:47:16,1716072.74
conhost.exe,2025-10-26 19:47:16,562202.14
dptf_helper.exe,2025-10-26 19:47:16,1716072.66
ApplicationFrameHost.exe,2025-10-26 19:47:16,1715991.76
sihost.exe,2025-10-26 19:47:16,1716072.57
conhost.exe,2025-10-26 19:47:16,196783.37
svchost.exe,2025-10-26 19:47:16,1716072.54
svchost.exe,2025-10-26 19:47:16,1716072.53
svchost.exe,2025-10-26 19:47:16,1716072.53
SecurityHealthSystray.exe,2025-10-26 19:47:16,1716064.71
svchost.exe,2025-10-26 19:47:16,1716072.51
igfxEMN.exe,2025-10-26 19:47:16,1716072.5
svchost.exe,2025-10-26 19:47:16,1716072.47
svchost.exe,2025-10-26 19:47:16,1716072.43
svchost.exe,2025-10-26 19:47:16,1678235.47
svchost.exe,2025-10-26 19:47:16,196492.02
taskhostw.exe,2025-10-26 19:47:16,1716072.28
Code.exe,2025-10-26 19:47:16,33165.07
ShellExperienceHost.exe,2025-10-26 19:47:16,7942.48
svchost.exe,2025-10-26 19:47:16,1715770.26
wslhost.exe,2025-10-26 19:47:16,1715726.44
wslhost.exe,2025-10-26 19:47:16,1715726.43
msedgewebview2.exe,2025-10-26 19:47:16,1716055.07
LocationNotificationWindows.exe,2025-10-26 19:47:16,1715994.19
svchost.exe,2025-10-26 19:47:16,1716071.8
SecurityHealthService.exe,2025-10-26 19:47:16,1716064.71
chrome.exe,2025-10-26 19:47:16,190034.31
Widgets.exe,2025-10-26 19:47:16,1716071.34
RuntimeBroker.exe,2025-10-26 19:47:16,1716071.32
RuntimeBroker.exe,2025-10-26 19:47:16,1716071.26
svchost.exe,2025-10-26 19:47:16,1716070.65
svchost.exe,2025-10-26 19:47:16,1715968.92
smartscreen.exe,2025-10-26 19:47:16,289.9
svchost.exe,2025-10-26 19:47:16,1715991.07
backgroundTaskHost.exe,2025-10-26 19:47:16,382188.64
svchost.exe,2025-10-26 19:47:16,1715991.0
CodeSetup-stable-7d842fb85a0275a4a8e4d7e040d2625abbf7f084.tmp,2025-10-26 19:47:16,201349.52
RuntimeBroker.exe,2025-10-26 19:47:16,1716070.16
dllhost.exe,2025-10-26 19:47:16,1716069.75
chrome.exe,2025-10-26 19:47:16,208.5
ctfmon.exe,2025-10-26 19:47:16,1716069.63
TabTip.exe,2025-10-26 19:47:16,1716069.57
Code.exe,2025-10-26 19:47:16,268170.27
SearchIndexer.exe,2025-10-26 19:47:16,1716069.4
svchost.exe,2025-10-26 19:47:16,1715991.14
PhoneExperienceHost.exe,2025-10-26 19:47:16,382226.68
svchost.exe,2025-10-26 19:47:16,1715968.48
svchost.exe,2025-10-26 19:47:16,1716067.23
RtkAudUService64.exe,2025-10-26 19:47:16,1716064.2
svchost.exe,2025-10-26 19:47:16,1716067.15
RuntimeBroker.exe,2025-10-26 19:47:16,1716055.89
unsecapp.exe,2025-10-26 19:47:16,1716063.18
SnippingTool.exe,2025-10-26 19:47:16,1369.33
msedgewebview2.exe,2025-10-26 19:47:16,1716055.04
RuntimeBroker.exe,2025-10-26 19:47:16,2580.34
dllhost.exe,2025-10-26 19:47:16,1715727.96
unsecapp.exe,2025-10-26 19:47:16,1716057.6
bash.exe,2025-10-26 19:47:16,268158.75
com.docker.backend.exe,2025-10-26 19:47:16,1716059.13
conhost.exe,2025-10-26 19:47:16,1716059.12
msteams.exe,2025-10-26 19:47:16,1716056.29
Code.exe,2025-10-26 19:47:16,268170.26
Docker Desktop.exe,2025-10-26 19:47:16,1716055.54
com.docker.build.exe,2025-10-26 19:47:16,1716055.69
msedgewebview2.exe,2025-10-26 19:47:16,1716055.63
msedgewebview2.exe,2025-10-26 19:47:16,1716054.86
Docker Desktop.exe,2025-10-26 19:47:16,1716053.12
Docker Desktop.exe,2025-10-26 19:47:16,1716053.04
pet.exe,2025-10-26 19:47:16,33170.47
MySQLWorkbench.exe,2025-10-26 19:47:16,283625.06
MoUsoCoreWorker.exe,2025-10-26 19:47:16,1715990.8
msedgewebview2.exe,2025-10-26 19:47:16,1716000.2
svchost.exe,2025-10-26 19:47:16,1715999.76
svchost.exe,2025-10-26 19:47:16,1715968.36
taskhostw.exe,2025-10-26 19:47:16,1409784.42
wsl.exe,2025-10-26 19:47:16,1715727.07
chrome.exe,2025-10-26 19:47:16,284823.55
svchost.exe,2025-10-26 19:47:16,562288.2
svchost.exe,2025-10-26 19:47:16,1715515.95
Code.exe,2025-10-26 19:47:16,268170.06
Code.exe,2025-10-26 19:47:16,268170.4
StartMenuExperienceHost.exe,2025-10-26 19:47:16,7943.14
chrome.exe,2025-10-26 19:47:16,284827.84
dllhost.exe,2025-10-26 19:47:16,1715730.19
wslhost.exe,2025-10-26 19:47:16,1715726.55
svchost.exe,2025-10-26 19:47:16,1715968.22
Code.exe,2025-10-26 19:47:16,268167.0
vmwp.exe,2025-10-26 19:47:16,1715730.43
vmmemWSL,2025-10-26 19:47:16,1715730.38
dllhost.exe,2025-10-26 19:47:16,1474969.36
msedgewebview2.exe,2025-10-26 19:47:16,562287.85
conhost.exe,2025-10-26 19:47:16,1715726.5
svchost.exe,2025-10-26 19:47:16,1715959.86
RuntimeBroker.exe,2025-10-26 19:47:16,284851.44
chrome.exe,2025-10-26 19:47:16,285408.02
conhost.exe,2025-10-26 19:47:16,8182.03
msrdc.exe,2025-10-26 19:47:16,1607.3
msedge.exe,2025-10-26 19:47:16,18821.72
svchost.exe,2025-10-26 19:47:16,382188.79
chrome.exe,2025-10-26 19:47:16,285408.07
java.exe,2025-10-26 19:47:16,196783.47
powershell.exe,2025-10-26 19:47:16,33169.84
Code.exe,2025-10-26 19:47:16,33173.57
chrome.exe,2025-10-26 19:47:16,192423.05
Code.exe,2025-10-26 19:47:16,268170.69
idea64.exe,2025-10-26 19:47:16,200683.11
fsnotifier.exe,2025-10-26 19:47:16,200677.0
conhost.exe,2025-10-26 19:47:16,268158.89
conhost.exe,2025-10-26 19:47:16,1566.57
chrome.exe,2025-10-26 19:47:16,285408.33
chrome.exe,2025-10-26 19:47:16,279883.26
msedge.exe,2025-10-26 19:47:16,18821.46
audiodg.exe,2025-10-26 19:47:16,306.04
MpDefenderCoreService.exe,2025-10-26 19:47:16,384400.04
svchost.exe,2025-10-26 19:47:16,1601.11
SystemSettingsBroker.exe,2025-10-26 19:47:16,7642.39
chrome.exe,2025-10-26 19:47:16,279919.24
chrome.exe,2025-10-26 19:47:16,285408.38
Code.exe,2025-10-26 19:47:16,33168.03
Code.exe,2025-10-26 19:47:16,268168.95
Code.exe,2025-10-26 19:47:16,33173.43
msedgewebview2.exe,2025-10-26 19:47:16,560895.04
msedge.exe,2025-10-26 19:47:16,18821.36
TextInputHost.exe,2025-10-26 19:47:16,7940.22
IntelGraphicsSoftware.Service.exe,2025-10-26 19:47:16,562202.55
backgroundTaskHost.exe,2025-10-26 19:47:16,2580.69
SearchHost.exe,2025-10-26 19:47:16,7943.17
Code.exe,2025-10-26 19:47:16,268169.11
msedge.exe,2025-10-26 19:47:16,18821.27
svchost.exe,2025-10-26 19:47:16,621.3
Notepad.exe,2025-10-26 19:47:16,205957.53
chrome.exe,2025-10-26 19:47:16,285361.74
chrome.exe,2025-10-26 19:47:16,203678.96
msedge.exe,2025-10-26 19:47:16,18821.36
conhost.exe,2025-10-26 19:47:16,33170.1
svchost.exe,2025-10-26 19:47:16,306.04
OneDrive.Sync.Service.exe,2025-10-26 19:47:16,32802.65
SystemSettings.exe,2025-10-26 19:47:16,385065.29
Code.exe,2025-10-26 19:47:16,268168.34
msedgewebview2.exe,2025-10-26 19:47:16,560896.89
chrome.exe,2025-10-26 19:47:16,279880.45
chrome.exe,2025-10-26 19:47:16,33659.92
chrome.exe,2025-10-26 19:47:16,285408.09
RuntimeBroker.exe,2025-10-26 19:47:16,5634.2
python.exe,2025-10-26 19:47:16,365.25
chrome.exe,2025-10-26 19:47:16,33120.33
chrome.exe,2025-10-26 19:47:16,208.45
MsMpEng.exe,2025-10-26 19:47:16,384399.97
chrome.exe,2025-10-26 19:47:16,33122.26
CodeSetup-stable-7d842fb85a0275a4a8e4d7e040d2625abbf7f084.exe,2025-10-26 19:47:16,201349.96
LockApp.exe,2025-10-26 19:47:16,5634.3
OneDrive.exe,2025-10-26 19:47:16,32803.97
chrome.exe,2025-10-26 19:47:16,191872.46
chrome.exe,2025-10-26 19:47:16,203675.37
chrome.exe,2025-10-26 19:47:16,284274.77
System Idle Process,2025-10-26 19:47:28,1761518848.8
System,2025-10-26 19:47:28,1761518848.8
,2025-10-26 19:47:28,1716115.27
Registry,2025-10-26 19:47:28,1716115.26
smss.exe,2025-10-26 19:47:28,1716112.93
PresentMonService.exe,2025-10-26 19:47:28,562214.94
services.exe,2025-10-26 19:47:28,1716104.85
winlogon.exe,2025-10-26 19:47:28,1716104.85
csrss.exe,2025-10-26 19:47:28,1716105.09
wininit.exe,2025-10-26 19:47:28,1716104.89
csrss.exe,2025-10-26 19:47:28,1716104.89
LsaIso.exe,2025-10-26 19:47:28,1716104.84
lsass.exe,2025-10-26 19:47:28,1716104.84
Code.exe,2025-10-26 19:47:28,33187.45
svchost.exe,2025-10-26 19:47:28,1716104.72
fontdrvhost.exe,2025-10-26 19:47:28,1716104.71
fontdrvhost.exe,2025-10-26 19:47:28,1716104.72
conhost.exe,2025-10-26 19:47:28,200689.71
wslservice.exe,2025-10-26 19:47:28,1715743.77
WUDFHost.exe,2025-10-26 19:47:28,1716104.71
svchost.exe,2025-10-26 19:47:28,1716104.49
svchost.exe,2025-10-26 19:47:28,1716104.7
svchost.exe,2025-10-26 19:47:28,1716104.69
svchost.exe,2025-10-26 19:47:28,1716104.62
svchost.exe,2025-10-26 19:47:28,1716104.62
svchost.exe,2025-10-26 19:47:28,1716104.63
svchost.exe,2025-10-26 19:47:28,1716104.63
svchost.exe,2025-10-26 19:47:28,1716104.63
svchost.exe,2025-10-26 19:47:28,1716104.62
svchost.exe,2025-10-26 19:47:28,1716104.62
svchost.exe,2025-10-26 19:47:28,1716104.62
msedgewebview2.exe,2025-10-26 19:47:28,1716012.93
svchost.exe,2025-10-26 19:47:28,1716104.6
svchost.exe,2025-10-26 19:47:28,1716104.6
svchost.exe,2025-10-26 19:47:28,1716104.6
dllhost.exe,2025-10-26 19:47:28,1713435.7
svchost.exe,2025-10-26 19:47:28,1716104.58
svchost.exe,2025-10-26 19:47:28,1716104.58
svchost.exe,2025-10-26 19:47:28,1716104.55
svchost.exe,2025-10-26 19:47:28,1716104.55
svchost.exe,2025-10-26 19:47:28,1716104.55
svchost.exe,2025-10-26 19:47:28,1716104.55
svchost.exe,2025-10-26 19:47:28,1716104.53
dwm.exe,2025-10-26 19:47:28,1716104.54
svchost.exe,2025-10-26 19:47:28,1716104.54
svchost.exe,2025-10-26 19:47:28,1716104.54
svchost.exe,2025-10-26 19:47:28,1716003.04
wsl.exe,2025-10-26 19:47:28,1715739.95
conhost.exe,2025-10-26 19:47:28,1715739.41
svchost.exe,2025-10-26 19:47:28,1716104.52
svchost.exe,2025-10-26 19:47:28,1716104.52
svchost.exe,2025-10-26 19:47:28,1716104.52
WUDFHost.exe,2025-10-26 19:47:28,1716104.52
svchost.exe,2025-10-26 19:47:28,1716104.51
svchost.exe,2025-10-26 19:47:29,1716104.52
svchost.exe,2025-10-26 19:47:29,1716104.52
igfxCUIServiceN.exe,2025-10-26 19:47:29,1716104.51
svchost.exe,2025-10-26 19:47:29,1716104.51
svchost.exe,2025-10-26 19:47:29,1716104.5
NisSrv.exe,2025-10-26 19:47:29,384401.38
chrome.exe,2025-10-26 19:47:29,284287.66
bcmUshUpgradeService.exe,2025-10-26 19:47:29,1716104.47
svchost.exe,2025-10-26 19:47:29,1716104.45
svchost.exe,2025-10-26 19:47:29,1716104.44
svchost.exe,2025-10-26 19:47:29,1716104.43
svchost.exe,2025-10-26 19:47:29,1716104.43
svchost.exe,2025-10-26 19:47:29,1716104.43
vmcompute.exe,2025-10-26 19:47:29,1715743.45
WUDFHost.exe,2025-10-26 19:47:29,1716103.87
svchost.exe,2025-10-26 19:47:29,1716104.36
MemCompression,2025-10-26 19:47:29,1716104.35
svchost.exe,2025-10-26 19:47:29,1716104.35
svchost.exe,2025-10-26 19:47:29,1716104.33
svchost.exe,2025-10-26 19:47:29,1716104.33
WidgetService.exe,2025-10-26 19:47:29,1716014.12
svchost.exe,2025-10-26 19:47:29,563038.8
svchost.exe,2025-10-26 19:47:29,1716104.16
svchost.exe,2025-10-26 19:47:29,1716103.99
svchost.exe,2025-10-26 19:47:29,1716003.13
svchost.exe,2025-10-26 19:47:29,1716103.85
WTabletServiceISD.exe,2025-10-26 19:47:29,1716103.85
svchost.exe,2025-10-26 19:47:29,1716103.8
svchost.exe,2025-10-26 19:47:29,1716103.79
bash.exe,2025-10-26 19:47:29,8194.91
svchost.exe,2025-10-26 19:47:29,1716103.79
spoolsv.exe,2025-10-26 19:47:29,1716103.77
conhost.exe,2025-10-26 19:47:29,33183.5
bcmHostControlService.exe,2025-10-26 19:47:29,1716103.76
bcmHostStorageService.exe,2025-10-26 19:47:29,1716103.76
svchost.exe,2025-10-26 19:47:29,1716103.57
svchost.exe,2025-10-26 19:47:29,1716103.76
svchost.exe,2025-10-26 19:47:29,1716103.76
msedgewebview2.exe,2025-10-26 19:47:29,1716068.62
jhi_service.exe,2025-10-26 19:47:29,1716103.58
svchost.exe,2025-10-26 19:47:29,1716103.75
wlanext.exe,2025-10-26 19:47:29,1716103.72
conhost.exe,2025-10-26 19:47:29,1716103.72
Code.exe,2025-10-26 19:47:29,268182.01
IntelAudioService.exe,2025-10-26 19:47:29,1716103.6
wsl.exe,2025-10-26 19:47:29,1715740.12
com.docker.backend.exe,2025-10-26 19:47:29,1716071.76
WmiPrvSE.exe,2025-10-26 19:47:29,1716103.65
svchost.exe,2025-10-26 19:47:29,1716103.65
svchost.exe,2025-10-26 19:47:29,1716103.66
svchost.exe,2025-10-26 19:47:29,1716103.66
msedgewebview2.exe,2025-10-26 19:47:29,1716013.51
OneApp.IGCC.WinService.exe,2025-10-26 19:47:29,1716103.65
esif_uf.exe,2025-10-26 19:47:29,1716103.65
powershell.exe,2025-10-26 19:47:29,1579.53
mysqld.exe,2025-10-26 19:47:29,1716103.62
svchost.exe,2025-10-26 19:47:29,1716103.62
wslrelay.exe,2025-10-26 19:47:29,1715740.84
msedgewebview2.exe,2025-10-26 19:47:29,1716013.48
RtkAudUService64.exe,2025-10-26 19:47:29,1716103.6
TbtP2pShortcutService.exe,2025-10-26 19:47:29,1716103.6
svchost.exe,2025-10-26 19:47:29,1716103.6
svchost.exe,2025-10-26 19:47:29,1716103.61
WavesAudioService.exe,2025-10-26 19:47:29,1716103.61
WavesSysSvc64.exe,2025-10-26 19:47:29,1716103.61
WMIRegistrationService.exe,2025-10-26 19:47:29,1716103.58
svchost.exe,2025-10-26 19:47:29,1716103.58
unsecapp.exe,2025-10-26 19:47:29,1716094.86
mysqld.exe,2025-10-26 19:47:29,1716103.44
conhost.exe,2025-10-26 19:47:29,1716103.43
AggregatorHost.exe,2025-10-26 19:47:29,1716102.43
WhatsApp.exe,2025-10-26 19:47:29,284864.7
svchost.exe,2025-10-26 19:47:29,1716085.32
dllhost.exe,2025-10-26 19:47:29,1713472.84
Code.exe,2025-10-26 19:47:29,268154.18
chrome.exe,2025-10-26 19:47:29,191855.4
chrome.exe,2025-10-26 19:47:29,191908.08
svchost.exe,2025-10-26 19:47:29,1716102.01
msedgewebview2.exe,2025-10-26 19:47:29,1716013.41
svchost.exe,2025-10-26 19:47:29,1716093.49
conhost.exe,2025-10-26 19:47:29,1715739.63
explorer.exe,2025-10-26 19:47:29,7957.35
svchost.exe,2025-10-26 19:47:29,947030.1
RtkAudUService64.exe,2025-10-26 19:47:29,1716100.07
WavesSvc64.exe,2025-10-26 19:47:29,1716077.05
conhost.exe,2025-10-26 19:47:29,1715739.64
svchost.exe,2025-10-26 19:47:29,1716095.93
svchost.exe,2025-10-26 19:47:29,1716095.97
wslhost.exe,2025-10-26 19:47:29,1715739.7
svchost.exe,2025-10-26 19:47:29,1506213.71
wsl.exe,2025-10-26 19:47:29,1715740.26
jetbrains-toolbox.exe,2025-10-26 19:47:29,948252.19
svchost.exe,2025-10-26 19:47:29,1716086.0
conhost.exe,2025-10-26 19:47:29,562215.4
dptf_helper.exe,2025-10-26 19:47:29,1716085.93
ApplicationFrameHost.exe,2025-10-26 19:47:29,1716005.03
sihost.exe,2025-10-26 19:47:29,1716085.83
conhost.exe,2025-10-26 19:47:29,196796.64
svchost.exe,2025-10-26 19:47:29,1716085.8
svchost.exe,2025-10-26 19:47:29,1716085.8
svchost.exe,2025-10-26 19:47:29,1716085.8
SecurityHealthSystray.exe,2025-10-26 19:47:29,1716077.97
svchost.exe,2025-10-26 19:47:29,1716085.78
igfxEMN.exe,2025-10-26 19:47:29,1716085.77
svchost.exe,2025-10-26 19:47:29,1716085.73
svchost.exe,2025-10-26 19:47:29,1716085.69
svchost.exe,2025-10-26 19:47:29,1678248.73
svchost.exe,2025-10-26 19:47:29,196505.29
taskhostw.exe,2025-10-26 19:47:29,1716085.54
Code.exe,2025-10-26 19:47:29,33178.33
ShellExperienceHost.exe,2025-10-26 19:47:29,7955.74
svchost.exe,2025-10-26 19:47:29,1715783.52
wslhost.exe,2025-10-26 19:47:29,1715739.71
wslhost.exe,2025-10-26 19:47:29,1715739.7
msedgewebview2.exe,2025-10-26 19:47:29,1716068.33
LocationNotificationWindows.exe,2025-10-26 19:47:29,1716007.45
svchost.exe,2025-10-26 19:47:29,1716085.06
SecurityHealthService.exe,2025-10-26 19:47:29,1716077.97
chrome.exe,2025-10-26 19:47:29,190047.57
Widgets.exe,2025-10-26 19:47:29,1716084.6
RuntimeBroker.exe,2025-10-26 19:47:29,1716084.58
RuntimeBroker.exe,2025-10-26 19:47:29,1716084.52
svchost.exe,2025-10-26 19:47:29,1716083.92
svchost.exe,2025-10-26 19:47:29,1715982.18
svchost.exe,2025-10-26 19:47:29,1716004.33
backgroundTaskHost.exe,2025-10-26 19:47:29,382201.91
svchost.exe,2025-10-26 19:47:29,1716004.26
CodeSetup-stable-7d842fb85a0275a4a8e4d7e040d2625abbf7f084.tmp,2025-10-26 19:47:29,201362.78
RuntimeBroker.exe,2025-10-26 19:47:29,1716083.42
dllhost.exe,2025-10-26 19:47:29,1716083.01
chrome.exe,2025-10-26 19:47:29,221.76
ctfmon.exe,2025-10-26 19:47:29,1716082.9
TabTip.exe,2025-10-26 19:47:29,1716082.84
Code.exe,2025-10-26 19:47:29,268183.53
SearchIndexer.exe,2025-10-26 19:47:29,1716082.66
svchost.exe,2025-10-26 19:47:29,1716004.4
PhoneExperienceHost.exe,2025-10-26 19:47:29,382239.94
svchost.exe,2025-10-26 19:47:29,1715981.74
svchost.exe,2025-10-26 19:47:29,1716080.49
RtkAudUService64.exe,2025-10-26 19:47:29,1716077.46
svchost.exe,2025-10-26 19:47:29,1716080.41
RuntimeBroker.exe,2025-10-26 19:47:29,1716069.15
unsecapp.exe,2025-10-26 19:47:29,1716076.44
SnippingTool.exe,2025-10-26 19:47:29,1382.6
msedgewebview2.exe,2025-10-26 19:47:29,1716068.3
RuntimeBroker.exe,2025-10-26 19:47:29,2593.6
dllhost.exe,2025-10-26 19:47:29,1715741.23
unsecapp.exe,2025-10-26 19:47:29,1716070.86
bash.exe,2025-10-26 19:47:29,268172.02
com.docker.backend.exe,2025-10-26 19:47:29,1716072.4
conhost.exe,2025-10-26 19:47:29,1716072.39
msteams.exe,2025-10-26 19:47:29,1716069.55
Code.exe,2025-10-26 19:47:29,268183.53
Docker Desktop.exe,2025-10-26 19:47:29,1716068.8
com.docker.build.exe,2025-10-26 19:47:29,1716068.95
msedgewebview2.exe,2025-10-26 19:47:29,1716068.89
msedgewebview2.exe,2025-10-26 19:47:29,1716068.13
Docker Desktop.exe,2025-10-26 19:47:29,1716066.38
Docker Desktop.exe,2025-10-26 19:47:29,1716066.31
pet.exe,2025-10-26 19:47:29,33183.73
MySQLWorkbench.exe,2025-10-26 19:47:29,283638.33
MoUsoCoreWorker.exe,2025-10-26 19:47:29,1716004.07
msedgewebview2.exe,2025-10-26 19:47:29,1716013.47
svchost.exe,2025-10-26 19:47:29,1716013.02
svchost.exe,2025-10-26 19:47:29,1715981.63
taskhostw.exe,2025-10-26 19:47:29,1409797.68
wsl.exe,2025-10-26 19:47:29,1715740.33
chrome.exe,2025-10-26 19:47:29,284836.82
svchost.exe,2025-10-26 19:47:29,562301.47
svchost.exe,2025-10-26 19:47:29,1715529.21
Code.exe,2025-10-26 19:47:29,268183.33
Code.exe,2025-10-26 19:47:29,268183.66
StartMenuExperienceHost.exe,2025-10-26 19:47:29,7956.41
chrome.exe,2025-10-26 19:47:29,284841.1
dllhost.exe,2025-10-26 19:47:29,1715743.45
wslhost.exe,2025-10-26 19:47:29,1715739.82
svchost.exe,2025-10-26 19:47:29,1715981.48
Code.exe,2025-10-26 19:47:29,268180.26
vmwp.exe,2025-10-26 19:47:29,1715743.69
vmmemWSL,2025-10-26 19:47:29,1715743.64
dllhost.exe,2025-10-26 19:47:29,1474982.62
msedgewebview2.exe,2025-10-26 19:47:29,562301.11
conhost.exe,2025-10-26 19:47:29,1715739.77
svchost.exe,2025-10-26 19:47:29,1715973.13
RuntimeBroker.exe,2025-10-26 19:47:29,284864.71
chrome.exe,2025-10-26 19:47:29,285421.28
conhost.exe,2025-10-26 19:47:29,8195.29
msrdc.exe,2025-10-26 19:47:29,1620.56
msedge.exe,2025-10-26 19:47:29,18834.99
svchost.exe,2025-10-26 19:47:29,382202.05
chrome.exe,2025-10-26 19:47:29,285421.33
java.exe,2025-10-26 19:47:29,196796.73
powershell.exe,2025-10-26 19:47:29,33183.1
Code.exe,2025-10-26 19:47:29,33186.84
chrome.exe,2025-10-26 19:47:29,192436.32
Code.exe,2025-10-26 19:47:29,268183.96
idea64.exe,2025-10-26 19:47:29,200696.37
fsnotifier.exe,2025-10-26 19:47:29,200690.27
conhost.exe,2025-10-26 19:47:29,268172.15
conhost.exe,2025-10-26 19:47:29,1579.84
chrome.exe,2025-10-26 19:47:29,285421.59
chrome.exe,2025-10-26 19:47:29,279896.53
msedge.exe,2025-10-26 19:47:29,18834.73
audiodg.exe,2025-10-26 19:47:29,319.31
MpDefenderCoreService.exe,2025-10-26 19:47:29,384413.3
svchost.exe,2025-10-26 19:47:29,1614.38
SystemSettingsBroker.exe,2025-10-26 19:47:29,7655.66
chrome.exe,2025-10-26 19:47:29,279932.5
chrome.exe,2025-10-26 19:47:29,285421.64
Code.exe,2025-10-26 19:47:29,33181.29
Code.exe,2025-10-26 19:47:29,268182.22
